current_a,label
5.2169287331894605,0.0
5.112767456803799,0.0
5.388540565688562,0.0
5.1804277355362265,0.0
4.949415214928607,0.0
5.196037112701922,0.0
5.008223117189393,0.0
5.189202630551076,0.0
5.123485192266862,0.0
5.178452057554179,0.0
5.018607180600298,0.0
5.050532746359411,0.0
4.9423798979171965,0.0
4.850149833759162,0.0
4.988939383607426,0.0
4.735460842701564,0.0
4.834507935771221,0.0
4.7648971925806,0.0
4.893967384368485,0.0
4.707778660871202,0.0
4.759116765916734,0.0
4.8068694748516725,0.0
4.95859230825195,0.0
4.768593243247896,0.0
4.798167429457624,0.0
4.7238309994644485,0.0
4.78422679796188,0.0
4.950592178366993,0.0
4.941502226195801,0.0
4.973626427011883,0.0
5.174226214359094,0.0
4.864162960245563,0.0
5.293685980359062,0.0
5.2087200288610624,0.0
5.085063866969311,0.0
5.180620206482922,0.0
5.093581959566295,0.0
5.210173528994281,0.0
5.405229054594107,0.0
5.132925814476851,0.0
5.176799409429544,0.0
5.121843883593842,0.0
5.130565934686366,0.0
5.137881756911016,0.0
5.052249670959234,0.0
5.114981450529937,0.0
5.12288990239217,0.0
5.0503831786034405,0.0
4.831786788695586,0.0
5.015743497004254,0.0
4.995159389824589,0.0
5.158354799354111,0.0
4.94076975784276,0.0
5.002658273028944,0.0
4.839779804848051,0.0
4.988314338745084,0.0
4.743674091754382,0.0
4.872244754552691,0.0
4.893789131323952,0.0
4.8718046169515015,0.0
5.0164150157168415,0.0
4.744044398585393,0.0
4.951203736642723,0.0
4.937417318558374,0.0
4.843213544505522,0.0
5.042589621124205,0.0
4.8678845848747585,0.0
4.9115412644352245,0.0
4.9377636138023355,0.0
4.841514783274303,0.0
5.076273578163082,0.0
5.091947802840628,0.0
5.051452480241812,0.0
5.267161562216728,0.0
5.073935275612436,0.0
4.96852952071231,0.0
5.352097315865443,0.0
5.279369053449259,0.0
5.252854264714504,0.0
5.163612818827561,0.0
5.234209120077289,0.0
5.071479935763029,0.0
5.167657594127947,0.0
5.08777347272583,0.0
5.187916088828642,0.0
5.23367715414673,0.0
5.012690017808545,0.0
5.163173881211613,0.0
5.081654547089656,0.0
5.09954326559218,0.0
4.975646621961247,0.0
5.038984933150578,0.0
4.868490633383184,0.0
4.74085890980514,0.0
4.736942461302906,0.0
4.808207938925825,0.0
4.676865807592555,0.0
4.976775176946045,0.0
4.801464093932799,0.0
4.894368543009962,0.0
4.878706881292402,0.0
4.803125319875268,0.0
5.163483975114386,0.0
5.114625263551017,0.0
4.977466419563066,0.0
4.768157005985869,0.0
5.025851213360111,0.0
4.734471920978298,0.0
5.078003222209904,0.0
4.7132384146734445,0.0
4.968243974654386,0.0
5.152337649000549,0.0
5.100457005781958,0.0
4.943066153191964,0.0
5.13470126304465,0.0
5.180083986802092,0.0
5.182365512905302,0.0
5.1375380304542135,0.0
5.275763625694753,0.0
5.312051232964109,0.0
5.184580941364754,0.0
5.349480506494729,0.0
5.174540415046963,0.0
5.1291538571606266,0.0
5.297408696598407,0.0
5.273360260602402,0.0
5.055427529080556,0.0
5.014141966881046,0.0
5.238101608029177,0.0
5.020874590738168,0.0
5.000180218408307,0.0
4.9433414124125035,0.0
5.07021577806727,0.0
5.123485723583789,0.0
4.889320211814922,0.0
5.100244443958966,0.0
4.7826571525628925,0.0
4.793449804155169,0.0
4.877050588000607,0.0
4.720739493998124,0.0
4.866021290252224,0.0
4.750636880485001,0.0
4.65542365708758,0.0
4.647618372820044,0.0
4.805908408468138,0.0
4.900449386677772,0.0
4.746449680287007,0.0
4.927199864408434,0.0
4.956487355685313,0.0
4.952103626907166,0.0
4.907532383617321,0.0
5.055466154546273,0.0
5.047720019397679,0.0
5.189113532844862,0.0
4.988404855247682,0.0
5.152930421022831,0.0
5.034712908164319,0.0
5.15456654898424,0.0
5.08075286275077,0.0
5.105834868125019,0.0
5.199615319894763,0.0
5.140949649598067,0.0
5.336830564992197,0.0
5.29604383661794,0.0
5.242182651788831,0.0
5.219801153326467,0.0
5.130450671426773,0.0
5.221131101758334,0.0
5.032242236091999,0.0
5.243060739742312,0.0
4.905615042789538,0.0
4.855666360364313,0.0
4.798540682515103,0.0
4.786966364974185,0.0
4.719371853610756,0.0
4.8798695591405465,0.0
4.923479848419449,0.0
4.825135837624231,0.0
4.671207357660566,0.0
4.755467902248945,0.0
4.884148667424651,0.0
4.768296214932214,0.0
4.730003485658254,0.0
4.670498178363889,0.0
4.796023337313312,0.0
4.788444306605007,0.0
4.873945467955591,0.0
4.956994220152337,0.0
4.910114656184919,0.0
4.987365794026011,0.0
5.04737505027794,0.0
4.908478803362087,0.0
5.250574327741713,0.0
5.016811982557068,0.0
5.169355243831557,0.0
5.027947832145752,0.0
5.172921724898665,0.0
5.192955054077496,0.0
5.356176172510474,0.0
5.1743036066469275,0.0
5.32994687490755,0.0
5.226555361463782,0.0
5.375366375827026,0.0
5.000109489876857,0.0
5.209914071193669,0.0
4.8740037738086555,0.0
5.111603204923639,0.0
5.192735188032179,0.0
5.20619159840433,0.0
5.1049687604316825,0.0
4.970760516953705,0.0
5.023044567151532,0.0
5.189659090379799,0.0
4.916575353716688,0.0
4.97839696923417,0.0
4.8155123470478145,0.0
4.945130193783954,0.0
4.912319782420395,0.0
4.748679703209614,0.0
4.880163747730123,0.0
4.882478477237148,0.0
4.876486110186187,0.0
4.805732436176526,0.0
4.944793774919181,0.0
4.744815452412942,0.0
4.859687726070453,0.0
4.893737163813093,0.0
5.026509132542767,0.0
4.841730868944071,0.0
4.993011829819906,0.0
4.950958684448888,0.0
5.042422201453153,0.0
5.1012161274668095,0.0
4.963127653135372,0.0
5.244119775558683,0.0
5.184341723197988,0.0
5.076058107400738,0.0
5.144171847585244,0.0
5.339691266226206,0.0
5.239153314968856,0.0
5.103511929262773,0.0
5.119156278598092,0.0
5.25262946317102,0.0
5.252591025591707,0.0
5.197973424294143,0.0
5.112134578858622,0.0
5.198364374053759,0.0
5.059431287386756,0.0
4.976144166895373,0.0
5.1897505197843685,0.0
5.048678898805068,0.0
4.890035356200024,0.0
4.951430434326383,0.0
4.911751385409429,0.0
4.847287466074844,0.0
4.881790234216924,0.0
4.7452244021314876,0.0
4.909070291273223,0.0
4.809109575374571,0.0
4.641484989810495,0.0
4.777184884551576,0.0
4.740907938069735,0.0
4.5108118097022025,0.0
4.806311066804944,0.0
4.941996040420348,0.0
4.847943776443298,0.0
4.953425448869309,0.0
4.910236899143802,0.0
4.892757917229106,0.0
4.895759408989835,0.0
4.871929966942207,0.0
5.124070713164381,0.0
5.135078257135041,0.0
5.063156661358043,0.0
4.915301298064688,0.0
5.188779313188491,0.0
5.07145024591591,0.0
5.192685913108695,0.0
5.036152303188193,0.0
5.206770832532067,0.0
5.18686817761179,0.0
4.956532320968997,0.0
5.351940723838887,0.0
5.145534093571325,0.0
5.1357493989146565,0.0
5.194736244693755,0.0
5.112315131285998,0.0
5.127002821445699,0.0
4.9471584424744925,0.0
5.016853666430693,0.0
4.808850112247204,0.0
4.944732494677156,0.0
5.0824951056872285,0.0
4.758407746154863,0.0
4.847190277487891,0.0
4.646029777387247,0.0
4.838861602318139,0.0
4.868315830467668,0.0
4.84806789113475,0.0
4.742240902706689,0.0
4.585583146426623,0.0
4.678341446747823,0.0
4.93550540434633,0.0
4.9097983375146015,0.0
4.829194585307467,0.0
4.874966951436399,0.0
4.779863298125153,0.0
5.038466247593266,0.0
4.866496649230415,0.0
5.012664374813824,0.0
4.867436762511786,0.0
5.01369073536879,0.0
5.186863706788458,0.0
4.996308063161492,0.0
5.192677690373131,0.0
5.033506628573917,0.0
5.071747094113007,0.0
5.1774080548695895,0.0
5.287446381667766,0.0
5.167755080992093,0.0
5.261857394711952,0.0
5.3119148186567475,0.0
5.113024584026986,0.0
5.02557904099071,0.0
5.126114783239973,0.0
5.268565042278858,0.0
5.036102048081173,0.0
5.1920842365051065,0.0
5.035330042720533,0.0
5.206675788903432,0.0
5.224306582681813,0.0
5.071626227437939,0.0
4.773311442758495,0.0
4.668667996904264,0.0
4.888368720540699,0.0
4.949075591470182,0.0
4.888157682120026,0.0
4.749331170710233,0.0
4.661116373380762,0.0
4.895404095887436,0.0
4.9858599892801045,0.0
4.735494499103794,0.0
4.892384528822507,0.0
5.082201774690919,0.0
4.819366765208589,0.0
4.841801418573697,0.0
4.938612510767598,0.0
4.880983367714173,0.0
5.072351505697659,0.0
4.928553297792952,0.0
4.997139445918141,0.0
4.887284199531501,0.0
5.038478220837029,0.0
4.9902589487856535,0.0
5.1523624561134795,0.0
4.975172353803459,0.0
5.259937198799742,0.0
5.091196184024623,0.0
5.368700614045362,0.0
5.3346520942486295,0.0
5.25356439223707,0.0
5.043699556200596,0.0
5.127345143165687,0.0
5.08845872871453,0.0
5.084543413356825,0.0
5.298922389344626,0.0
5.102089247615298,0.0
5.02478731997522,0.0
4.986772541915861,0.0
4.977853563208476,0.0
5.053008873086289,0.0
4.805753702050013,0.0
4.947772992217387,0.0
4.951329997919479,0.0
4.7087004239507175,0.0
4.716645571849715,0.0
4.833275705736159,0.0
4.965780825192917,0.0
4.929982382137447,0.0
4.741575312671671,0.0
4.940929009121377,0.0
4.770540166718643,0.0
4.777047991259909,0.0
4.831317863966387,0.0
4.922295573381227,0.0
4.797862523353575,0.0
4.8428485100536465,0.0
4.784617317847975,0.0
4.97354746459427,0.0
5.062305201458819,0.0
5.099724280284089,0.0
4.894887827903637,0.0
5.023763515507651,0.0
5.2155792482855485,0.0
5.1409870807302305,0.0
5.145018373475773,0.0
5.163011999448597,0.0
5.232467245967842,0.0
5.2188847093465665,0.0
5.140040470760186,0.0
5.288105774497225,0.0
5.0772072817949,0.0
5.322341056530226,0.0
5.08848429302554,0.0
5.21643477337262,0.0
5.1247551831389115,0.0
5.069701713170424,0.0
5.226315232549337,0.0
5.135837494730667,0.0
5.025124963381574,0.0
5.174246608256854,0.0
5.066420425006237,0.0
4.8573908125298315,0.0
4.68292494433912,0.0
4.892908833148772,0.0
4.996735744637099,0.0
4.899101266314461,0.0
4.979071029460642,0.0
4.749872913501734,0.0
4.790697166994967,0.0
4.7907060282302965,0.0
4.826627712906158,0.0
4.886618372096267,0.0
4.985161224984272,0.0
5.022628782070352,0.0
5.02543177781766,0.0
4.949575685143908,0.0
4.875227391674893,0.0
4.961051262892312,0.0
5.034511800820347,0.0
5.013786062969371,0.0
4.940183679763534,0.0
5.015832592021561,0.0
5.177852196295864,0.0
5.093134207391445,0.0
5.1440375412477,0.0
5.154126782003992,0.0
5.0891093586129,0.0
5.173171414127562,0.0
5.151800044008633,0.0
5.130819079492071,0.0
5.091662134783815,0.0
5.18006287495513,0.0
5.239888779148823,0.0
5.273693510236245,0.0
5.001804350405534,0.0
5.277965738117178,0.0
5.119837126977039,0.0
4.948827404430081,0.0
4.990633070616661,0.0
4.811973439984675,0.0
4.806252430529989,0.0
5.110064449498127,0.0
4.839014139400593,0.0
4.935897915979311,0.0
4.847254504293651,0.0
4.839806933491688,0.0
4.858469469454428,0.0
4.601296764822703,0.0
4.934271091159898,0.0
4.790129214405012,0.0
4.752080297572462,0.0
4.85668015797237,0.0
4.749820324421714,0.0
4.859190835998771,0.0
4.842247147362905,0.0
4.953782719814284,0.0
4.888070573299643,0.0
4.835476002165133,0.0
5.0052399539360755,0.0
4.97323525754245,0.0
4.849480621810157,0.0
5.081851977642466,0.0
5.037319159424885,0.0
5.152374038649785,0.0
5.056127280979459,0.0
5.041340802049742,0.0
5.29634962464197,0.0
5.274618654376963,0.0
5.196926516287368,0.0
5.243776482153814,0.0
5.2785317437912935,0.0
5.189098810007366,0.0
5.057213193597499,0.0
5.191572152845995,0.0
5.241428928083237,0.0
5.176629361649844,0.0
5.096457398867734,0.0
5.118042774062745,0.0
5.008661118271453,0.0
5.104112084789706,0.0
5.103129094355107,0.0
4.808287100769251,0.0
5.020522136528856,0.0
5.105923011147106,0.0
4.910920125509753,0.0
4.93639145239032,0.0
4.756949201972891,0.0
4.759322776103739,0.0
4.781463211536413,0.0
4.759755308315969,0.0
4.671328710631383,0.0
4.792618791313388,0.0
4.905578456395307,0.0
4.708527540884411,0.0
4.876712609115628,0.0
4.897540905320072,0.0
4.879349190319329,0.0
4.988147178361663,0.0
5.009288935264049,0.0
4.963070878801265,0.0
5.137686642832051,0.0
5.118163982096832,0.0
5.248426586819555,0.0
5.1111696204819115,0.0
5.1094684169910725,0.0
5.141142790141258,0.0
5.296176782328936,0.0
5.175439520569829,0.0
5.188822799790895,0.0
5.396097058661266,0.0
5.063039659510561,0.0
5.225794373509031,0.0
5.17191029976637,0.0
5.136554044397562,0.0
5.045858136291965,0.0
5.050905147223079,0.0
5.049702381876824,0.0
5.11107111310265,0.0
5.116212479628311,0.0
4.821796161352542,0.0
4.84823730638214,0.0
4.992677651376891,0.0
4.972139075019591,0.0
4.735814489093564,0.0
4.945777840696007,0.0
4.836608347090293,0.0
4.896358146380576,0.0
4.7245143821779125,0.0
4.663409097971317,0.0
4.76913490206522,0.0
4.776086298748293,0.0
4.777872557166108,0.0
4.7829283695131,0.0
5.0076791222833155,0.0
4.688831129217669,0.0
4.79822257615632,0.0
4.867637960593001,0.0
4.940909748732126,0.0
5.040141643103615,0.0
5.086867805439318,0.0
5.139267176253488,0.0
5.110264958335693,0.0
4.918092530560445,0.0
4.951389796008595,0.0
5.256386187811494,0.0
5.270262283124807,0.0
5.2419551002644695,0.0
5.10828760479292,0.0
5.165337735419826,0.0
5.160113272644658,0.0
5.095011628790876,0.0
5.2160118035394465,0.0
5.393594890037714,0.0
5.112041942465912,0.0
5.270859467364314,0.0
5.028748978516221,0.0
4.936829576782534,0.0
5.1602300278992175,0.0
5.0090697142616545,0.0
5.126784531844265,0.0
5.115465913192849,0.0
4.910031378516577,0.0
5.043199241360393,0.0
4.79456087683814,0.0
4.769156735910368,0.0
4.945222694063078,0.0
4.666862326701555,0.0
4.809526840114143,0.0
4.927374113110546,0.0
4.931679348519125,0.0
4.759249838425738,0.0
4.910818829181988,0.0
4.7096629405590145,0.0
4.7716635136549925,0.0
4.88186509747204,0.0
4.920499230098359,0.0
4.804739204998268,0.0
5.1247555161576965,0.0
4.781311212816741,0.0
5.005769458516898,0.0
5.05122279858501,0.0
4.8874401535023715,0.0
5.223523091241757,0.0
5.04379304576088,0.0
5.1515150298402315,0.0
5.194813695825982,0.0
5.032935094181198,0.0
5.083106126565633,0.0
5.353895364145977,0.0
5.193416523466355,0.0
4.927776252933157,0.0
5.159909353027168,0.0
5.174749785505488,0.0
5.183531439405635,0.0
4.941281900874877,0.0
5.114337949987215,0.0
5.007215114859954,0.0
5.083567299291454,0.0
5.081567482295791,0.0
5.039641615680767,0.0
5.108756659649078,0.0
5.156912598540745,0.0
4.795521728440311,0.0
4.8439542283917145,0.0
4.932630503624404,0.0
4.825305405635142,0.0
4.549356557450211,0.0
4.790422691907597,0.0
4.925820767561763,0.0
4.660526183668482,0.0
4.824569830519701,0.0
4.619165046939268,0.0
4.9089669654049,0.0
4.862567195665832,0.0
4.802028129509835,0.0
4.840943304099605,0.0
4.759620653277379,0.0
5.039307666136844,0.0
4.889139660773492,0.0
5.0503964009311435,0.0
4.935458245431675,0.0
5.281992986275026,0.0
5.247092161856886,0.0
5.32522924890032,0.0
5.360734753188229,0.0
5.098568013552442,0.0
5.089955658777294,0.0
5.392938770632876,0.0
5.183488183368834,0.0
5.283321449884029,0.0
5.135411111601047,0.0
5.129672785305049,0.0
5.261027855801749,0.0
4.964596711619797,0.0
5.219474807966874,0.0
5.169702053196501,0.0
5.037449315151316,0.0
5.06386556046488,0.0
5.049002091439408,0.0
5.023327514438865,0.0
5.0373564062010745,0.0
4.856340746691325,0.0
5.1786391068653215,0.0
4.861578757313849,0.0
4.84524258930598,0.0
5.032443711090573,0.0
4.638722553986061,0.0
5.00309762502356,0.0
4.811749381222323,0.0
4.746982714642217,0.0
4.690556907541399,0.0
4.682996445676968,0.0
4.787789597334753,0.0
4.8662193804715645,0.0
4.92109852582504,0.0
4.909354014821317,0.0
4.858522246011937,0.0
5.072512316572988,0.0
5.236472294437469,0.0
5.149846476136409,0.0
4.995737407210144,0.0
5.112377172093501,0.0
5.147758707865747,0.0
5.278236529104716,0.0
5.10787607170225,0.0
5.065538588323921,0.0
5.2917618091232255,0.0
5.230968390066886,0.0
5.086721846895443,0.0
5.270556988879485,0.0
5.381302022867227,0.0
5.1207147156116175,0.0
5.088923910808414,0.0
5.164580179329829,0.0
5.20917489491682,0.0
5.1097492002547895,0.0
5.203891717920249,0.0
5.087501355337754,0.0
5.132064761376128,0.0
4.92752482442678,0.0
4.845552706923239,0.0
4.903819037643599,0.0
4.774206340782986,0.0
4.923056509162672,0.0
4.65662930234967,0.0
4.792691831119462,0.0
4.793023629337064,0.0
4.705002990916132,0.0
4.771765304637025,0.0
4.8004275522272675,0.0
4.929448184744469,0.0
4.705838449078391,0.0
4.857713637019881,0.0
4.894007217105129,0.0
4.8567443823482614,0.0
4.8329623671776964,0.0
4.795659406634388,0.0
5.128434224583006,0.0
4.976373277928477,0.0
4.968845832045093,0.0
5.243838758720032,0.0
5.084414546003606,0.0
5.345506536102268,0.0
4.976251103585026,0.0
5.117992578881159,0.0
5.0250386380708285,0.0
5.166172244910262,0.0
5.177645248730089,0.0
5.151797482319368,0.0
5.205388449009078,0.0
5.156543999858193,0.0
5.179047909361042,0.0
5.102436892095823,0.0
5.30584566456861,0.0
5.030257638494256,0.0
5.138462767354192,0.0
4.971169107018862,0.0
4.977919511287357,0.0
4.958055684865046,0.0
4.986411805124264,0.0
4.985849816039746,0.0
4.827133109339049,0.0
4.86748482663729,0.0
4.782995420930683,0.0
4.754756399289251,0.0
4.9513102854176,0.0
4.682412947500716,0.0
4.81712974928893,0.0
4.972205314759673,0.0
4.920616272243437,0.0
4.8450635242292766,0.0
4.808292073456363,0.0
4.89565206951639,0.0
4.875381017058139,0.0
5.001136178161983,0.0
4.869408785571275,0.0
5.009684329929375,0.0
4.906021703640271,0.0
5.158476103945493,0.0
4.9842342430298645,0.0
4.86980749135826,0.0
5.069972988952333,0.0
5.167632475378386,0.0
5.280765210739484,0.0
5.042103634013699,0.0
4.987608564605362,0.0
5.2280637825114695,0.0
5.236918406236752,0.0
5.056496176344398,0.0
5.167039784357523,0.0
5.168995608127362,0.0
5.272391817700032,0.0
5.136637594935895,0.0
5.118002138808827,0.0
5.1525828539078775,0.0
4.979401125440905,0.0
5.280496249593445,0.0
5.154804225650675,0.0
4.960685104323232,0.0
4.8878085290785025,0.0
4.864274461592963,0.0
4.996463378408207,0.0
4.807781887556942,0.0
4.857163137954257,0.0
4.689192811502608,0.0
4.892070719923322,0.0
4.879478538170798,0.0
4.79119903332295,0.0
4.821751074646228,0.0
4.879574567385757,0.0
4.81919810706227,0.0
4.888008200167877,0.0
4.705198156943556,0.0
4.876321339547191,0.0
4.878231110138189,0.0
5.002993314209933,0.0
4.912627014124869,0.0
4.928874817001908,0.0
4.913430447179085,0.0
5.149559202575446,0.0
4.79609988392002,0.0
5.113336115723186,0.0
5.0891495845691574,0.0
5.09954996310134,0.0
5.108798852648717,0.0
5.156475520645093,0.0
5.226254981821792,0.0
5.110842844231394,0.0
5.211108784914094,0.0
5.235075601787713,0.0
5.102093095524385,0.0
5.240461547789603,0.0
5.213892475105092,0.0
5.081646438776812,0.0
5.022299762880408,0.0
5.0359868209675875,0.0
5.1039401768735955,0.0
5.053787640421667,0.0
5.170240002761796,0.0
4.962842030678192,0.0
4.879363290055613,0.0
5.003474705952908,0.0
4.810801892193532,0.0
4.802998303737117,0.0
4.780488235997255,0.0
4.538198543330308,0.0
4.878282367127065,0.0
4.903648663359474,0.0
4.89406125160007,0.0
4.988543341650098,0.0
4.953236265172435,0.0
4.776531662788221,0.0
4.932927814894145,0.0
4.828698174627679,0.0
4.8163013640548815,0.0
4.807251188204098,0.0
4.882842903430197,0.0
4.9715247360003625,0.0
5.127274760137569,0.0
5.073318299357348,0.0
4.954604614367062,0.0
4.957822796465231,0.0
5.148057768130224,0.0
5.2081627188685795,0.0
5.2644910177983935,0.0
5.135196135317948,0.0
5.225358529405193,0.0
5.2759347796307745,0.0
5.062502828796972,0.0
5.227776627050851,0.0
5.287900136839745,0.0
5.241108099496611,0.0
5.169927575509932,0.0
5.422527165243749,0.0
5.334147341268924,0.0
5.118123539823116,0.0
5.071414238668182,0.0
5.131392048007762,0.0
5.025077533494891,0.0
5.126691722597878,0.0
4.841530594689336,0.0
4.913686091255478,0.0
4.977313474835367,0.0
4.982442493933542,0.0
4.71015866244753,0.0
4.7425173462432255,0.0
4.653961870346966,0.0
4.7223273636611385,0.0
4.674668456329071,0.0
4.853913654743196,0.0
4.825436430991289,0.0
4.794550849725016,0.0
4.824621217692184,0.0
4.9578964542194734,0.0
4.754683801931,0.0
4.689802948096771,0.0
4.9806720547897205,0.0
4.899547752276487,0.0
4.867334686578127,0.0
5.0558723762227045,0.0
4.834988059653792,0.0
4.976493394060966,0.0
4.8523532669183345,0.0
5.143848899260712,0.0
5.29912474040923,0.0
5.1047636067946005,0.0
5.099261709829895,0.0
5.3688128414546545,0.0
5.260354968912608,0.0
5.4380433505378925,0.0
5.213542913049232,0.0
5.212727242032977,0.0
5.322467233309334,0.0
5.1466595401764526,0.0
5.165802705882043,0.0
4.875039947401229,0.0
5.264141730600106,0.0
5.100434986064431,0.0
5.020075561572819,0.0
5.090254529038024,0.0
4.850092595113877,0.0
4.882601613716556,0.0
4.964106895979653,0.0
4.886456189355067,0.0
4.90290127393982,0.0
4.862843791427691,0.0
4.884634247235728,0.0
4.677559618190864,0.0
4.930201691839551,0.0
4.75161196104021,0.0
4.808311993372285,0.0
4.749861616403678,0.0
4.793279176270287,0.0
4.86139218353784,0.0
4.932439952929869,0.0
4.972960359974,0.0
4.952887565454131,0.0
4.879081223824187,0.0
5.006140095826479,0.0
5.024517633151502,0.0
5.037676423731652,0.0
5.115691154154953,0.0
4.963658670305091,0.0
4.91526148136469,0.0
5.260767957120433,0.0
5.148954320238426,0.0
5.220016868177983,0.0
5.1036062554051504,0.0
5.323836553698554,0.0
5.235007313945642,0.0
5.179508106890802,0.0
5.2186372606517155,0.0
5.003806260181814,0.0
5.198824963042225,0.0
5.289753452423989,0.0
5.148683604152327,0.0
5.108970078755834,0.0
5.029627835277864,0.0
5.1390720877723,0.0
5.122603505825388,0.0
4.9250270683713255,0.0
4.973587569280967,0.0
4.931979250538872,0.0
4.922216595452844,0.0
4.780953279009763,0.0
4.952180831311579,0.0
4.8780938849133095,0.0
4.929875037494694,0.0
4.690850136676351,0.0
4.694341972037842,0.0
5.008481018928988,0.0
4.924657557400736,0.0
4.740518895174976,0.0
4.925308344885934,0.0
